-0.000364	0.002304	0.000529
0.000342	0.002067	0.002048
0.001487	-0.000508	0.008647
-0.000628	0.000204	0.004090
-0.000419	0.000136	0.002727
0.001069	-0.002542	0.000990
-0.001429	0.001198	0.004617
-0.002402	0.002983	0.001581
0.000114	0.000689	0.000683
0.000173	-0.000790	0.003563
-0.000628	0.000204	0.004090
0.002002	-0.001401	0.003875
0.002284	0.002146	0.003042
0.000569	0.003445	0.003413
0.000114	0.000689	0.000683
0.000455	0.002756	0.002730
-0.000797	-0.002653	0.005606
-0.001939	-0.003726	0.004085
-0.003753	0.001978	0.001423
-0.000760	-0.001931	0.000679
-0.002777	-0.003454	0.009539
0.000452	0.008574	0.008035
0.000779	0.003377	0.002049
-0.000665	-0.002688	-0.001367
