-0.000455	0.002756	0.002730
-0.000228	0.001378	0.001365
0.000323	-0.000621	0.000681
0.001521	-0.003862	0.001358
-0.000566	0.007093	-0.001666
-0.002509	0.007171	-0.000672
0.000533	-0.000553	0.002044
0.001197	-0.003241	0.000677
0.003349	-0.003252	0.001047
0.002325	0.002950	0.007190
-0.000452	0.006404	-0.002349
0.001620	0.000543	-0.001675
0.000533	-0.000553	0.002044
-0.000591	-0.000926	0.000836
0.002112	-0.002936	0.000522
0.002340	-0.004314	-0.000843
-0.000492	0.003478	-0.002196
-0.002204	0.007997	0.002737
0.000000	0.000000	-0.000000
0.002395	-0.006482	0.001355
0.001271	-0.006856	0.000147
-0.000455	0.002756	0.002730
-0.003250	0.007656	-0.004080
