0.003386	0.005879	-0.002690
0.002467	-0.000095	0.001394
0.002565	0.001881	-0.000789
0.002934	0.002256	-0.001307
0.002556	0.000604	-0.001917
0.002805	0.000923	-0.002564
0.002148	0.000755	-0.003990
0.002003	0.001195	-0.002836
0.001234	0.000505	-0.000610
0.003250	-0.000664	-0.004415
0.002420	0.001675	-0.002643
0.003803	0.001450	-0.002346
0.003287	0.000534	-0.000437
0.001983	0.000917	-0.000950
0.002475	0.003530	-0.003823
0.001967	0.001330	-0.003884
0.002709	0.001589	-0.003825
0.001529	0.001765	-0.001336
0.002683	0.002124	-0.003031
0.003227	0.000956	-0.003252
0.002509	0.001094	-0.002364
0.002052	0.001236	-0.001251
0.001961	0.001410	-0.001595
0.002287	0.003942	-0.003578
0.003276	-0.000504	-0.002699
