0.973955	-0.102652	-0.202172	0.151589	0.957875	0.243920	0.168617	-0.268214	0.948488
0.973994	-0.102488	-0.202068	0.151483	0.957772	0.244388	0.168488	-0.268643	0.948390
0.973926	-0.102537	-0.202374	0.151580	0.957808	0.244187	0.168797	-0.268496	0.948376
0.973859	-0.102618	-0.202651	0.151709	0.957827	0.244033	0.169062	-0.268398	0.948357
0.973870	-0.101003	-0.203408	0.150394	0.957946	0.244380	0.170171	-0.268586	0.948105
0.973866	-0.099720	-0.204061	0.149305	0.958127	0.244335	0.171151	-0.268417	0.947977
0.973888	-0.098853	-0.204378	0.148532	0.958259	0.244289	0.171699	-0.268267	0.947920
0.973803	-0.099370	-0.204532	0.149110	0.958133	0.244431	0.171679	-0.268526	0.947850
0.973975	-0.103663	-0.201560	0.152439	0.957703	0.244064	0.167734	-0.268438	0.948581
0.974067	-0.104201	-0.200839	0.152789	0.957617	0.244182	0.166883	-0.268536	0.948704
0.973992	-0.104353	-0.201123	0.152950	0.957688	0.243805	0.167171	-0.268226	0.948741
0.973991	-0.104477	-0.201060	0.153048	0.957682	0.243766	0.167083	-0.268198	0.948764
0.974050	-0.104172	-0.200934	0.152722	0.957721	0.243817	0.167040	-0.268177	0.948777
0.974145	-0.103629	-0.200754	0.152145	0.957803	0.243855	0.167012	-0.268094	0.948806
0.974140	-0.103811	-0.200687	0.152275	0.957826	0.243683	0.166926	-0.267941	0.948864
0.974106	-0.104533	-0.200477	0.152917	0.957737	0.243631	0.166537	-0.267979	0.948922
0.974077	-0.105276	-0.200226	0.153593	0.957607	0.243716	0.166080	-0.268152	0.948953
0.974079	-0.105880	-0.199897	0.154161	0.957421	0.244090	0.165541	-0.268579	0.948927
0.973959	-0.106864	-0.199960	0.155107	0.957324	0.243871	0.165365	-0.268535	0.948970
0.973790	-0.108279	-0.200023	0.156434	0.957227	0.243401	0.165113	-0.268312	0.949077
