-0.009375	0.015935	-0.025280
-0.012622	0.017670	-0.040242
-0.015868	0.019404	-0.055205
-0.005365	-0.011756	-0.054579
-0.005194	-0.013262	-0.033149
-0.000906	-0.007777	-0.007788
0.002419	0.001827	-0.004864
0.007532	-0.002948	-0.009198
0.006715	0.003333	-0.002956
-0.000279	0.004091	0.003710
0.001350	0.002045	0.011790
-0.001146	-0.004413	0.007687
-0.002755	0.001564	0.011304
0.001409	0.015602	0.040382
0.010157	0.017907	0.060449
-0.001362	0.020875	0.030716
0.008982	0.012529	0.031436
0.017458	-0.015264	0.023825
-0.003224	-0.012054	0.022413
0.002703	-0.001255	0.018057
0.008477	0.021565	0.001559
-0.002752	-0.007553	-0.037743
-0.022546	0.001435	-0.039609
-0.022549	-0.005442	-0.034445
