0.000308	0.004473	-0.001670
0.002174	0.004361	0.002946
0.003397	0.009139	0.001121
0.004917	0.005277	0.002479
0.003313	-0.000359	0.006504
0.000533	-0.000553	0.002044
0.001752	0.000577	0.005298
0.000936	0.004677	0.002421
0.002993	0.003909	0.000744
0.004003	0.004972	0.002635
-0.001524	0.000215	0.003721
0.002839	0.001673	0.001579
0.001906	0.002814	0.004463
0.002001	0.003571	0.006509
0.002516	0.002294	0.000898
0.002556	0.005219	0.000746
-0.000169	0.002857	-0.001516
0.001219	0.001130	0.003254
0.001847	0.001335	0.007344
0.003452	0.006971	0.003319
0.003074	0.009760	0.000440
0.001542	0.000509	0.003935
