0.000000	0.000000	-0.000000
0.001293	-0.002484	0.002723
-0.004951	0.001263	-0.002101
-0.001711	0.002348	-0.005450
-0.009145	-0.003053	0.001556
-0.013912	-0.011911	-0.007062
-0.007889	-0.002645	0.009737
-0.296054	-0.036266	0.076644
-0.205863	-0.010486	0.032131
-0.043087	-0.004194	0.008224
0.066929	-0.000949	-0.013027
0.091771	0.001543	-0.033753
0.016299	-0.010547	-0.022960
0.006589	-0.002167	-0.002302
0.021096	-0.011876	-0.009641
0.010629	-0.002257	-0.015509
0.002821	0.000949	-0.006076
-0.001410	-0.000474	0.003038
0.016380	-0.000356	-0.002497
0.018708	0.006242	-0.000386
0.009145	0.003053	-0.001556
0.008645	-0.002934	-0.003979
0.017401	-0.010205	-0.003561
0.082603	0.050695	0.119087
0.035933	-0.034596	-0.003791
0.081561	0.012617	0.026018
0.014257	0.000471	-0.062367
0.002681	0.015473	-0.015173
-0.016152	-0.005363	-0.019636
0.005068	0.001696	-0.003661
-0.001403	0.011161	0.013648
-0.001822	0.011025	0.010921
0.001608	0.009284	-0.009104
-0.002512	0.003524	0.004407
-0.003430	-0.002599	-0.000743
-0.038959	0.008861	-0.015445
-0.021381	-0.014420	0.005401
-0.005715	-0.000454	0.002299
-0.005377	-0.006168	0.005330
0.005487	0.001832	-0.000934
-0.000536	-0.003095	0.003035
-0.001866	0.002282	0.005768
-0.005149	-0.007547	0.003965
-0.001829	-0.000611	0.000311
-0.000455	0.002756	0.002730
-0.000228	0.001378	0.001365
-0.001183	-0.001853	0.001673
0.010629	-0.002257	-0.015509
0.002733	-0.020878	-0.037149
0.009586	-0.022975	-0.025506
0.004106	-0.008830	0.006805
-0.016688	-0.004117	0.004167
0.002093	0.000680	0.013634
-0.000911	0.005513	0.005461
0.000228	-0.001378	-0.001365
-0.002049	0.008063	-0.008481
-0.001447	0.002418	0.008495
-0.011443	-0.015498	0.024914
0.007918	0.001138	0.036499
0.040883	0.012191	-0.005487
-0.012457	-0.002694	-0.004948
-0.014631	-0.004885	0.002490
-0.002894	0.000495	-0.003777
