-0.004804	0.001626	-0.017606
-0.021903	-0.001416	-0.008888
-0.002351	-0.019566	-0.024566
0.009512	0.012850	-0.006176
0.004129	0.030654	-0.000896
-0.003004	-0.009172	-0.012594
-0.007985	-0.016283	0.014975
-0.017194	0.026080	0.029633
-0.032516	0.029785	-0.007878
-0.002351	-0.019566	-0.024566
0.023072	0.018495	0.011013
0.022506	0.011402	0.012679
0.005369	0.001127	-0.004828
-0.008535	0.001403	-0.008375
-0.021448	0.001340	-0.006158
-0.009894	-0.009821	0.014359
0.027786	-0.018034	0.021954
0.030181	-0.007212	0.041367
0.001829	-0.000611	0.000311
-0.006692	-0.022479	-0.029284
-0.008139	-0.020557	-0.017011
-0.004201	0.020292	0.027720
0.012700	0.027803	-0.007831
0.027325	0.021533	-0.057034
0.016586	0.023620	-0.026611
