0.003013	0.006149	0.003154
-0.001812	0.006740	-0.000249
-0.004072	0.002657	-0.006522
-0.006331	-0.001425	-0.012795
-0.004028	-0.006389	-0.018115
-0.000502	-0.001242	-0.013269
-0.000796	0.003751	-0.007864
-0.002956	-0.003835	-0.006665
-0.000584	-0.006611	-0.009248
-0.001166	-0.018806	-0.011173
-0.003701	-0.014347	-0.011120
-0.006237	-0.009888	-0.011066
-0.007996	-0.011005	-0.028559
-0.002382	-0.005855	-0.009652
-0.000828	-0.001405	-0.001353
0.006432	0.007839	0.003912
0.005911	0.007745	0.000809
0.008896	0.014902	0.002938
0.004580	0.008916	-0.001660
0.001028	0.001786	0.009546
-0.002469	0.000633	-0.001032
