-0.007750	-0.035221	-0.035805
-0.019678	-0.023986	-0.017213
-0.000110	-0.004337	0.004396
0.000529	0.012881	0.034412
0.010041	0.030071	0.049004
0.024746	0.026631	0.041641
0.001741	0.016876	0.010617
-0.017180	-0.001532	-0.012354
-0.012068	-0.011970	-0.013846
-0.033737	-0.019304	-0.011211
-0.002182	-0.042903	-0.034567
-0.027493	-0.019897	-0.036803
-0.051960	-0.000118	-0.013568
-0.019354	0.005000	0.000976
-0.001139	-0.006891	-0.006826
-0.003239	0.001085	-0.003349
0.021625	0.016077	0.002518
0.003497	0.014821	0.020781
0.011702	0.052798	0.059317
0.023373	0.025657	0.023292
-0.003908	-0.026320	-0.028664
