-0.000037	0.002892	0.005457
0.004870	-0.007114	0.002405
0.003687	-0.008966	0.004078
-0.000536	-0.003095	0.003035
-0.002358	0.005760	0.003572
-0.000246	0.002824	0.004094
0.000992	0.002509	0.004619
0.000463	0.006709	-0.002504
0.001832	0.006428	0.004994
0.000095	0.000757	0.002046
-0.002137	-0.005083	0.001981
0.001616	-0.003105	0.003404
-0.000973	-0.001785	0.003036
0.002229	0.002193	0.005144
-0.002373	0.010854	0.001222
-0.000187	0.004304	0.001213
0.002813	-0.006346	0.004082
0.001825	-0.003037	0.004768
0.000323	-0.000621	0.000681
0.000951	-0.000417	0.004771
0.000595	0.006744	0.004468
-0.001425	0.004619	0.000688
