-0.000228	0.001378	0.001365
-0.000286	-0.000101	0.004246
-0.000591	-0.000926	0.000836
0.001010	0.001062	0.001890
-0.000132	0.002135	0.003411
-0.001047	0.001830	0.003567
0.000646	-0.001242	0.001362
0.000646	-0.001242	0.001362
0.000533	-0.000553	0.002044
-0.000569	0.003445	0.003413
-0.000455	0.002756	0.002730
0.000191	0.001514	0.004092
0.000914	0.000305	-0.000156
-0.001072	-0.006189	0.006069
0.002303	-0.001422	0.004614
0.000955	0.003231	-0.000308
-0.000628	0.001966	0.006294
-0.002097	-0.002158	0.001829
-0.000496	-0.000169	0.002882
0.000000	0.000000	-0.000000
-0.000591	-0.000926	0.000836
-0.000327	-0.003027	0.004398
0.001487	0.002678	0.001736
0.000191	0.001514	0.004092
0.000896	0.001751	0.002573
