0.016747	-0.016258	0.005235
0.045408	0.003496	0.004045
0.047487	-0.019094	-0.003540
0.024650	0.005317	-0.004050
0.006787	0.006643	-0.008368
-0.002093	-0.000680	-0.013634
0.006669	0.003684	-0.002607
0.004921	0.013265	0.018168
0.000272	0.011705	0.024555
-0.001506	0.027133	0.019861
-0.006816	0.003545	0.003668
-0.001226	-0.010596	-0.003480
0.004562	-0.011587	0.004075
-0.017592	0.008691	-0.000531
-0.012685	-0.005656	-0.024350
-0.008910	0.002864	-0.009967
-0.007543	-0.001064	0.002610
-0.012766	-0.002826	0.017490
-0.021793	-0.002920	0.013284
-0.014521	-0.009221	0.006887
-0.011657	0.000471	0.005963
-0.002784	-0.003841	0.000619
-0.003349	0.003252	-0.001047
-0.001902	0.000834	-0.009542
0.004914	-0.002711	-0.013210
