-0.001381	-0.000602	0.000873
-0.002508	-0.000941	0.000745
-0.001756	-0.002618	0.002448
-0.001141	-0.003348	0.000922
-0.001573	-0.002679	0.000685
-0.000534	-0.001942	0.001887
0.000311	-0.001148	0.001989
0.000660	-0.000409	0.002408
-0.000276	-0.000739	0.001651
-0.000951	-0.000124	0.002032
-0.001310	-0.000270	0.001834
-0.002193	-0.000594	0.001086
-0.002361	-0.001443	0.001471
-0.003255	-0.002565	0.000729
-0.003341	-0.001298	0.001345
-0.003427	-0.000031	0.001961
-0.002101	0.000209	0.002086
-0.001266	-0.000138	0.001795
-0.001712	-0.001222	0.001813
-0.000978	0.000541	0.001939
-0.001260	-0.000409	0.001432
-0.000150	-0.002383	0.002205
-0.001414	-0.002336	0.000547
-0.001950	-0.001905	0.000867
-0.001024	-0.002871	0.002387
