-0.000323	0.003959	0.003530
0.001259	0.006441	-0.000893
0.000323	-0.000081	0.000642
-0.001009	-0.012878	0.001875
0.001118	0.002409	0.000838
-0.001556	0.005315	0.003868
-0.001298	0.004218	0.003200
-0.000584	0.001954	0.000282
-0.001911	-0.002294	0.000490
-0.001951	-0.004791	0.001242
-0.000453	-0.003492	0.003332
0.001982	-0.000521	-0.001049
0.000728	0.006044	-0.000396
0.001401	0.007145	0.005273
-0.000299	-0.001978	0.001440
-0.001462	-0.010657	0.001686
0.000398	-0.001086	0.000262
-0.000602	0.006308	0.000814
-0.000061	-0.001487	0.001402
0.000533	0.001283	0.000822
-0.002300	0.003468	-0.000409
-0.001467	-0.000698	0.003962
-0.001596	-0.004683	0.004692
-0.000805	-0.001949	0.000065
-0.000982	-0.001465	0.001670
