-0.000228	0.001378	0.001365
-0.000610	0.000520	0.003565
0.000077	0.002203	0.004775
0.000305	0.000825	0.003409
0.000364	0.002304	0.000529
-0.000364	-0.002304	-0.000529
0.000970	-0.001863	0.002043
0.005237	0.001008	0.008239
0.000268	0.001547	-0.001517
0.001825	-0.003037	0.004768
0.000323	-0.000621	0.000681
-0.001539	0.005308	0.001370
0.000345	0.003751	0.003257
-0.005219	-0.000284	-0.000583
-0.001315	0.000283	0.005084
-0.002475	0.000631	-0.001050
0.000723	0.000961	0.006136
-0.000455	0.002756	0.002730
0.003599	-0.000258	0.002258
0.001561	-0.000937	0.001206
0.002685	-0.000563	0.002414
-0.000323	0.000621	-0.000681
0.000305	0.000825	0.003409
0.000264	-0.002100	0.003562
-0.000914	-0.000305	0.000156
