0.003333	-0.006015	-0.019683
-0.002170	-0.010805	-0.016152
-0.008323	-0.015914	-0.003609
-0.005106	-0.005412	-0.004505
-0.001817	-0.003106	-0.009923
-0.002738	-0.015036	-0.016226
0.000569	-0.005649	-0.005119
0.007027	-0.001078	-0.002194
0.006805	-0.011344	-0.014758
0.008956	-0.009445	-0.012616
0.014272	0.018384	0.012929
0.011579	0.044937	0.042112
-0.000710	0.028680	0.015999
0.017182	0.003556	-0.015147
-0.003330	-0.005110	0.006160
-0.002885	-0.009590	0.016914
0.000196	-0.011481	-0.000349
-0.003916	0.000103	-0.010779
-0.002178	0.003936	-0.005976
0.005410	0.002323	-0.003744
0.001356	-0.005321	-0.003778
-0.001420	-0.005150	0.001342
-0.011521	0.009518	0.000235
-0.001031	-0.001852	-0.016024
-0.006516	0.022260	0.001040
