0.021192	-0.035144	-0.005697
-0.013955	-0.020655	-0.012215
-0.006346	-0.032670	-0.015582
-0.001623	-0.036895	-0.032883
0.001727	-0.040147	-0.031836
-0.000536	-0.007435	-0.017733
0.001212	-0.012675	-0.017740
0.006170	-0.002303	-0.005029
0.000874	-0.002620	-0.000003
-0.000992	-0.000338	0.005765
0.000801	0.003165	0.010911
0.005707	-0.006842	0.007859
0.011047	0.002219	0.007986
0.006067	0.022350	0.042720
0.001902	-0.000834	0.009542
-0.020757	0.001821	-0.008095
-0.005061	0.005600	-0.006497
-0.000059	0.024716	0.011366
-0.008440	0.027720	0.029290
-0.014522	0.043168	0.023858
0.001572	0.016517	0.017121
0.006493	0.025441	0.014521
-0.006354	0.008084	-0.009221
0.009630	-0.009891	0.000414
