0.000181	-0.001076	0.001054
0.004918	0.000156	-0.000979
0.002690	0.000723	-0.001179
0.001288	0.000346	-0.000564
0.000281	-0.000481	0.000439
0.000414	-0.001841	0.001789
0.003051	-0.001836	0.001345
0.001249	-0.000812	0.002063
-0.001473	-0.002723	0.002242
-0.003931	0.002029	0.001144
0.003890	-0.001705	-0.000601
0.000101	0.000523	0.000094
-0.002504	-0.006407	-0.004348
-0.007597	-0.004731	0.000604
0.000517	0.002306	0.003592
0.003186	0.010633	0.003159
-0.008335	0.011454	0.002581
-0.006554	0.001910	0.002491
-0.001743	0.004188	-0.000884
0.000263	0.004658	-0.001826
0.001164	0.001181	-0.002828
-0.000486	0.000183	-0.002238
0.001965	0.000100	-0.001471
0.000728	-0.001360	-0.002115
0.001058	-0.002385	-0.002270
