0.005208	-0.012829	0.005436
0.005061	-0.005600	0.006497
-0.000323	0.000621	-0.000681
0.000070	-0.007262	0.004549
-0.000709	-0.003885	0.006598
0.002053	-0.004415	0.003402
0.004011	-0.009587	0.004759
0.003346	-0.006899	0.006126
0.004488	-0.007972	0.004605
0.003081	-0.004799	0.002564
0.004106	-0.008830	0.006805
0.002758	-0.004178	0.001883
0.001120	-0.003274	0.006287
0.000015	-0.005094	0.002350
0.002909	-0.005589	0.006128
0.003915	-0.010345	0.002713
0.004569	-0.002121	0.004301
0.003236	-0.002563	0.001730
0.005193	-0.007735	0.003086
0.003250	-0.007656	0.004080
0.002909	-0.005589	0.006128
0.002277	-0.009441	0.007116
0.002336	-0.007962	0.004236
0.000433	-0.004958	0.005077
