0.004073	0.004461	0.003201
0.002990	0.001908	0.004561
-0.002185	-0.004380	0.010375
0.012887	0.005912	-0.015104
0.000628	0.001966	0.006294
0.004852	0.007838	0.005250
0.003922	0.003049	0.007445
0.010875	0.000741	-0.001165
0.005825	0.003883	-0.002097
0.008553	-0.002127	0.000720
0.006096	-0.001312	0.004499
0.003313	0.002529	0.003880
0.005865	0.000958	-0.001945
0.005443	0.006912	0.006087
0.004033	0.007386	0.003048
0.005256	0.002608	0.004874
0.004686	-0.000837	0.001461
0.004896	-0.000905	0.000097
-0.000566	-0.004923	0.012050
0.013038	0.007323	-0.019348
0.002457	0.001355	0.006605
0.004319	0.007285	0.007294
0.001939	0.005896	0.006299
0.009732	-0.000332	-0.002686
0.003504	0.001015	-0.000212
