-0.000628	0.000204	0.004090
-0.003617	0.000466	0.009913
-0.001561	-0.000937	0.001206
-0.001069	0.002542	-0.000990
-0.000040	0.002925	-0.000152
0.001084	0.004722	0.009024
0.002512	0.003524	0.004407
0.003294	0.001083	0.001151
-0.001043	-0.005478	0.001512
-0.000970	-0.001863	0.002043
-0.000782	0.002441	0.003255
-0.000801	0.000994	0.000527
-0.000801	0.000994	0.000527
-0.001825	-0.003037	0.004768
-0.000801	0.000994	0.000527
0.000342	0.002067	0.002048
-0.000191	0.001514	0.004092
0.002821	-0.000949	0.006076
0.001352	0.001005	0.000157
0.000209	-0.000068	-0.001363
-0.005255	-0.000438	0.005510
-0.002361	0.000058	0.001733
-0.000914	0.000305	-0.000156
0.004341	0.002913	0.004718
-0.001105	0.001819	0.003936
